id,categories,authors_parsed,year
1907.02874,cs.LG cs.AI stat.ML,"[['Bram', 'Timo', ''], ['Brunner', 'Gino', ''], ['Richter', 'Oliver', ''], ['Wattenhofer', 'Roger', '']]",2019
1907.02908,cs.LG cs.AI stat.ML,"[['Hessel', 'Matteo', ''], ['van Hasselt', 'Hado', ''], ['Modayil', 'Joseph', ''], ['Silver', 'David', '']]",2019
1907.02998,cs.LG cs.AI stat.ML,"[['Venkattaramanujam', 'Srinivas', ''], ['Crawford', 'Eric', ''], ['Doan', 'Thang', ''], ['Precup', 'Doina', '']]",2020
1907.03053,cs.LG cs.MA stat.ML,"[['Lin', 'Yixuan', ''], ['Zhang', 'Kaiqing', ''], ['Yang', 'Zhuoran', ''], ['Wang', 'Zhaoran', ''], ['Başar', 'Tamer', ''], ['Sandhu', 'Romeil', ''], ['Liu', 'Ji', '']]",2019
1907.03098,cs.LG cs.NE,"[['Alp', 'Elit Cenk', ''], ['Guzel', 'Mehmet Serdar', '']]",2019
1907.03116,cs.LG cs.RO stat.ML,"[['Choi', 'JaeWon', ''], ['Yoon', 'Sung-eui', '']]",2019
1907.03540,cs.LG cs.AI eess.AS stat.ML,"[['Dudziak', 'Łukasz', ''], ['Abdelfattah', 'Mohamed S.', ''], ['Vipperla', 'Ravichander', ''], ['Laskaridis', 'Stefanos', ''], ['Lane', 'Nicholas D.', '']]",2019
1907.03613,cs.LG cs.AI cs.RO,"[['Yang', 'Yuxiang', ''], ['Caluwaerts', 'Ken', ''], ['Iscen', 'Atil', ''], ['Zhang', 'Tingnan', ''], ['Tan', 'Jie', ''], ['Sindhwani', 'Vikas', '']]",2019
1907.04006,math.OC physics.app-ph,"[['Evans', 'Ethan N.', ''], ['Pereira', 'Marcus A.', ''], ['Boutselis', 'George I.', ''], ['Theodorou', 'Evangelos A.', '']]",2020
1907.04373,q-fin.CP cs.LG,"[['Chakraborty', 'Souradeep', '']]",2019
1907.04514,cs.RO cs.LG cs.SY eess.SY,"[['Wang', 'Tianming', ''], ['Lu', 'Wenjie', ''], ['Yan', 'Zheng', ''], ['Liu', 'Dikai', '']]",2020
1907.04525,cs.CV,"[['Choi', 'Dooseop', ''], ['Min', 'Kyoungwook', ''], ['Choi', 'Jeongdan', '']]",2020
1907.04543,cs.LG cs.AI stat.ML,"[['Agarwal', 'Rishabh', ''], ['Schuurmans', 'Dale', ''], ['Norouzi', 'Mohammad', '']]",2020
1907.04902,cs.LG stat.ML,"[['Kaiser', 'Markus', ''], ['Otte', 'Clemens', ''], ['Runkler', 'Thomas', ''], ['Ek', 'Carl Henrik', '']]",2019
1907.05079,cs.LG cs.AI stat.ML,"[['Nadjahi', 'Kimia', ''], ['Laroche', 'Romain', ''], ['Combes', 'Rémi Tachet des', '']]",2019
1907.05388,cs.LG math.OC stat.ML,"[['Jin', 'Chi', ''], ['Yang', 'Zhuoran', ''], ['Wang', 'Zhaoran', ''], ['Jordan', 'Michael I.', '']]",2019
1907.05431,cs.LG cs.AI cs.PL stat.ML,"[['Verma', 'Abhinav', ''], ['Le', 'Hoang M.', ''], ['Yue', 'Yisong', ''], ['Chaudhuri', 'Swarat', '']]",2019
1907.05446,cs.RO cs.AI cs.CL,"[['Ilharco', 'Gabriel', ''], ['Jain', 'Vihan', ''], ['Ku', 'Alexander', ''], ['Ie', 'Eugene', ''], ['Baldridge', 'Jason', '']]",2019
1907.05855,cs.LG cs.AI stat.ML,"[['Traoré', 'René', ''], ['Caselles-Dupré', 'Hugo', ''], ['Lesort', 'Timothée', ''], ['Sun', 'Te', ''], ['Cai', 'Guanghang', ''], ['Díaz-Rodríguez', 'Natalia', ''], ['Filliat', 'David', '']]",2019
1907.06290,cs.LG cs.AI stat.ML,"[['Gupta', 'Harsh', ''], ['Srikant', 'R.', ''], ['Ying', 'Lei', '']]",2019
1907.06396,cs.LG stat.ML,"[['Ko', 'Wonshick', ''], ['Chang', 'Dong Eui', '']]",2019
1907.06511,cs.NE cs.AI cs.LG cs.RO,"[['Song', 'Xingyou', ''], ['Choromanski', 'Krzysztof', ''], ['Parker-Holder', 'Jack', ''], ['Tang', 'Yunhao', ''], ['Gao', 'Wenbo', ''], ['Pacchiano', 'Aldo', ''], ['Sarlos', 'Tamas', ''], ['Jain', 'Deepali', ''], ['Yang', 'Yuxiang', '']]",2020
1907.06584,cs.LG cs.AI stat.ML,"[['Shang', 'Wenjie', ''], ['Yu', 'Yang', ''], ['Li', 'Qingyang', ''], ['Qin', 'Zhiwei', ''], ['Meng', 'Yiping', ''], ['Ye', 'Jieping', '']]",2019
1907.06704,cs.LG cs.AI,"[['Booth', 'Joe', '']]",2019
1907.06725,cs.RO cs.HC cs.LG,"[['Roy', 'Sayanti', ''], ['Kieson', 'Emily', ''], ['Abramson', 'Charles', ''], ['Crick', 'Christopher', '']]",2019
1907.06768,cs.DC,"[['Mofrad', 'Mohammad Hasanzadeh', ''], ['Melhem', 'Rami', ''], ['Hammoud', 'Mohammad', '']]",2019
1907.06838,cs.LG cs.AI cs.CV eess.IV,"[['Wang', 'Tianqi', ''], ['Chang', 'Dong Eui', '']]",2019
1907.06884,cs.RO cs.SY eess.SY,"[['Xing', 'Xiaowei', ''], ['Chang', 'Dong Eui', '']]",2019
1907.07273,cs.LG cs.AI stat.ML,"[['Zhu', 'He', ''], ['Xiong', 'Zikang', ''], ['Magill', 'Stephen', ''], ['Jagannathan', 'Suresh', '']]",2019
1907.07500,cs.RO cs.AI cs.LG,"[['Bogdanovic', 'Miroslav', ''], ['Khadiv', 'Majid', ''], ['Righetti', 'Ludovic', '']]",2020
1907.07606,cs.IT cs.CR math.IT,"[['Erdemir', 'Ecenaz', ''], ['Dragotti', 'Pier Luigi', ''], ['Gunduz', 'Deniz', '']]",2019
1907.07776,cs.AR cs.LG,"[['Sanchez', 'Eduardo Olmedo', ''], ['Sun', 'Xian-He', '']]",2019
1907.07847,cs.LG cs.MA stat.ML,"[['Wang', 'Qisheng', ''], ['Wang', 'Qichao', '']]",2019
1907.08225,cs.LG cs.AI cs.CV cs.RO stat.ML,"[['Hartikainen', 'Kristian', ''], ['Geng', 'Xinyang', ''], ['Haarnoja', 'Tuomas', ''], ['Levine', 'Sergey', '']]",2020
1907.08461,cs.LG stat.ML,"[['Kosoy', 'Vanessa', '']]",2019
1907.08467,cs.LG stat.ML,"[['Dalton', 'Steven', ''], ['Frosio', 'Iuri', ''], ['Garland', 'Michael', '']]",2020
1907.08591,nlin.CD cs.AI cs.LG cs.SY eess.SY physics.flu-dyn,"[['Biferale', 'Luca', ''], ['Bonaccorso', 'Fabio', ''], ['Buzzicotti', 'Michele', ''], ['Di Leoni', 'Patricio Clark', ''], ['Gustavsson', 'Kristian', '']]",2020
1907.08686,cs.IR cs.LG stat.ML,"[['Li', 'Zhipeng', ''], ['Wu', 'Jianwei', ''], ['Sun', 'Lin', ''], ['Rong', 'Tao', '']]",2019
1907.09059,cs.LG stat.ML,"[['Lei', 'Lei', '', 'Sherman'], ['Tan', 'Yue', '', 'Sherman'], ['Zheng', 'Kan', '', 'Sherman'], ['Liu', 'Shiwen', '', 'Sherman'], ['Zhang', 'Kuan', '', 'Sherman'], ['Xuemin', '', '', 'Sherman'], ['Shen', '', '']]",2020
1907.09300,cs.NE,"[['Stork', 'Jörg', ''], ['Zaefferer', 'Martin', ''], ['Bartz-Beielstein', 'Thomas', ''], ['Eiben', 'A. E.', '']]",2019
1907.09319,cs.NI cs.AI cs.IT cs.LG math.IT,"[['Şahin', 'Taylan', ''], ['Khalili', 'Ramin', ''], ['Boban', 'Mate', ''], ['Wolisz', 'Adam', '']]",2019
1907.09350,cs.LG stat.ML,"[['Yu', 'Tiancheng', ''], ['Sra', 'Suvrit', '']]",2019
1907.09466,cs.LG cs.AI stat.ML,"[['Barati', 'Elaheh', ''], ['Chen', 'Xuewen', '']]",2019
1907.09467,cs.LG cs.AI cs.MA,"[['Wang', 'Qing', ''], ['Xiong', 'Jiechao', ''], ['Han', 'Lei', ''], ['Fang', 'Meng', ''], ['Sun', 'Xinghai', ''], ['Zheng', 'Zhuobin', ''], ['Sun', 'Peng', ''], ['Zhang', 'Zhengyou', '']]",2019
1907.09470,cs.LG cs.AI cs.CR stat.ML,"[['Xiao', 'Chaowei', ''], ['Pan', 'Xinlei', ''], ['He', 'Warren', ''], ['Peng', 'Jian', ''], ['Sun', 'Mingjie', ''], ['Yi', 'Jinfeng', ''], ['Liu', 'Mingyan', ''], ['Li', 'Bo', ''], ['Song', 'Dawn', '']]",2019
1907.09475,cs.LG cs.AI stat.ML,"[['Liu', 'Siqi', ''], ['Ngiam', 'Kee Yuan', ''], ['Feng', 'Mengling', '']]",2019
1907.09597,cs.MA cs.LG,"[['Hernandez-Leal', 'Pablo', ''], ['Kartal', 'Bilal', ''], ['Taylor', 'Matthew E.', '']]",2019
1907.09692,cs.CL cs.AI cs.LG,"[['Pan', 'Boyuan', ''], ['Yang', 'Yazheng', ''], ['Zhao', 'Zhou', ''], ['Zhuang', 'Yueting', ''], ['Cai', 'Deng', ''], ['He', 'Xiaofei', '']]",2019
1907.10323,cs.LG cs.AI stat.ML,"[['Weng', 'Paul', '']]",2019
1907.10827,cs.LG cs.MA stat.ML,"[['Kartal', 'Bilal', ''], ['Hernandez-Leal', 'Pablo', ''], ['Taylor', 'Matthew E.', '']]",2019
1907.10994,cs.LG cs.RO stat.ML,"[['Hügle', 'Maria', ''], ['Kalweit', 'Gabriel', ''], ['Mirchevska', 'Branka', ''], ['Werling', 'Moritz', ''], ['Boedecker', 'Joschka', '']]",2020
1907.11180,cs.LG stat.ML,"[['Kurach', 'Karol', ''], ['Raichuk', 'Anton', ''], ['Stańczyk', 'Piotr', ''], ['Zając', 'Michał', ''], ['Bachem', 'Olivier', ''], ['Espeholt', 'Lasse', ''], ['Riquelme', 'Carlos', ''], ['Vincent', 'Damien', ''], ['Michalski', 'Marcin', ''], ['Bousquet', 'Olivier', ''], ['Gelly', 'Sylvain', '']]",2020
1907.11238,cs.SD cs.AI cs.LG eess.AS,"[['Grzywalski', 'Tomasz', ''], ['Belluzzo', 'Riccardo', ''], ['Drgas', 'Szymon', ''], ['Cwalinska', 'Agnieszka', ''], ['Hafke-Dys', 'Honorata', '']]",2019
1907.11703,cs.LG cs.MA stat.ML,"[['Kartal', 'Bilal', ''], ['Hernandez-Leal', 'Pablo', ''], ['Taylor', 'Matthew E.', '']]",2019
1907.11754,cs.LG cs.IR stat.ML,"[['Jason', '', '', 'Jiasheng'], ['Zhang', '', ''], ['Yin', 'Junming', ''], ['Lee', 'Dongwon', ''], ['Zhu', 'Linhong', '']]",2019
1907.11788,cs.LG cs.AI stat.ML,"[['Gao', 'Chao', ''], ['Kartal', 'Bilal', ''], ['Hernandez-Leal', 'Pablo', ''], ['Taylor', 'Matthew E.', '']]",2019
1907.11887,cs.NI cs.CR cs.LG,"[['Phan', 'Trung V.', ''], ['Gias', 'T M Rayhan', ''], ['Islam', 'Syed Tasnimul', ''], ['Huong', 'Truong Thu', ''], ['Thanh', 'Nguyen Huu', ''], ['Bauschert', 'Thomas', '']]",2019
1907.11971,cs.AI,"[['Andersen', 'Per-Arne', ''], ['Goodwin', 'Morten', ''], ['Granmo', 'Ole-Christoffer', '']]",2019
1907.12093,q-fin.TR q-fin.MF,"[['Huang', 'Shan', '']]",2019
1907.12439,cs.LG cs.AI stat.ML,"[['Zhang', 'Hanbo', ''], ['Bai', 'Site', ''], ['Lan', 'Xuguang', ''], ['Hsu', 'David', ''], ['Zheng', 'Nanning', '']]",2020
1907.12477,cs.LG cs.AI cs.CL,"[['Lange', 'Robert Tjarko', ''], ['Faisal', 'Aldo', '']]",2019
1907.12894,cs.CL cs.LG,"[['Gao', 'Yang', ''], ['Meyer', 'Christian M.', ''], ['Mesgar', 'Mohsen', ''], ['Gurevych', 'Iryna', '']]",2019
1907.13196,cs.LG cs.AI stat.ML,"[['Abdullah', 'Mohammed Amin', ''], ['Ren', 'Hang', ''], ['Ammar', 'Haitham Bou', ''], ['Milenkovic', 'Vladimir', ''], ['Luo', 'Rui', ''], ['Zhang', 'Mingtian', ''], ['Wang', 'Jun', '']]",2019
1907.13220,cs.LG stat.ML,"[['Yu', 'Lantao', ''], ['Song', 'Jiaming', ''], ['Ermon', 'Stefano', '']]",2019
1907.13266,eess.SP cs.LG,"[['Wang', 'Qisheng', ''], ['Feng', 'Keming', ''], ['Li', 'Xiao', ''], ['Jin', 'Shi', '']]",2020
1907.13369,cs.CV,"[['Wu', 'Wenhao', ''], ['He', 'Dongliang', ''], ['Tan', 'Xiao', ''], ['Chen', 'Shifeng', ''], ['Wen', 'Shilei', '']]",2019
1907.13411,cs.LG stat.ML,"[['Castro', 'Pablo Samuel', ''], ['Li', 'Shijian', ''], ['Zhang', 'Daqing', '']]",2019
1907.13548,cs.LG cs.CR stat.ML,"[['Russo', 'Alessio', ''], ['Proutiere', 'Alexandre', '']]",2019
1908.00169,cs.CV,"[['Luo', 'Yadan', ''], ['Huang', 'Zi', ''], ['Zhang', 'Zheng', ''], ['Wang', 'Ziwei', ''], ['Li', 'Jingjing', ''], ['Yang', 'Yang', '']]",2019
1908.00286,cs.LG cs.AI cs.CL cs.HC stat.ML,"[['Hengst', 'Floris den', ''], ['Hoogendoorn', 'Mark', ''], ['van Harmelen', 'Frank', ''], ['Bosman', 'Joost', '']]",2019
1908.01007,cs.LG cs.AI stat.ML,"[['Frazier', 'Spencer', ''], ['Riedl', 'Mark', '']]",2019
1908.01022,cs.LG cs.AI cs.MA stat.ML,"[['Allen', 'Ross E.', ''], ['Bear', 'Javona White', ''], ['Gupta', 'Jayesh K.', ''], ['Kochenderfer', 'Mykel J.', '']]",2020
1908.01275,cs.LG cs.AI cs.SY eess.SY,"[['Haj-Ali', 'Ameer', ''], ['Ahmed', 'Nesreen K.', ''], ['Willke', 'Ted', ''], ['Gonzalez', 'Joseph', ''], ['Asanovic', 'Krste', ''], ['Stoica', 'Ion', '']]",2019
1908.01289,cs.LG cs.AI stat.ML,"[['Novoseller', 'Ellen R.', ''], ['Wei', 'Yibing', ''], ['Sui', 'Yanan', ''], ['Yue', 'Yisong', ''], ['Burdick', 'Joel W.', '']]",2020
1908.01887,cs.RO cs.AI cs.LG,"[['Urakami', 'Yusuke', ''], ['Hodgkinson', 'Alec', ''], ['Carlin', 'Casey', ''], ['Leu', 'Randall', ''], ['Rigazio', 'Luca', ''], ['Abbeel', 'Pieter', '']]",2020
1908.02047,cs.AI cs.LG,"[['Chen', 'Xianfu', ''], ['Wu', 'Celimuge', ''], ['Chen', 'Tao', ''], ['Zhang', 'Honggang', ''], ['Liu', 'Zhi', ''], ['Zhang', 'Yan', ''], ['Bennis', 'Mehdi', '']]",2019
1908.02269,cs.LG cs.MA stat.ML,"[['Roy', 'Julien', ''], ['Barde', 'Paul', ''], ['Harvey', 'Félix G.', ''], ['Nowrouzezahrai', 'Derek', ''], ['Pal', 'Christopher', '']]",2020
1908.02974,cs.LG stat.ML,"[['Chen', 'Tianhao', ''], ['Cheng', 'Limei', ''], ['Liu', 'Yang', ''], ['Jia', 'Wenchuan', ''], ['Ma', 'Shugen', '']]",2019
1908.03242,cs.NI,"[['Koo', 'Jaehoon', ''], ['Mendiratta', 'Veena B.', ''], ['Rahman', 'Muntasir Raihan', ''], ['Walid', 'Anwar', '']]",2019
1908.03440,cs.RO cs.LG stat.ML,"[['Bertugli', 'Alessia', ''], ['Galeone', 'Paolo', '']]",2019
1908.03568,cs.LG cs.AI stat.ML,"[['Osband', 'Ian', ''], ['Doron', 'Yotam', ''], ['Hessel', 'Matteo', ''], ['Aslanides', 'John', ''], ['Sezener', 'Eren', ''], ['Saraiva', 'Andre', ''], ['McKinney', 'Katrina', ''], ['Lattimore', 'Tor', ''], ['Szepesvari', 'Csaba', ''], ['Singh', 'Satinder', ''], ['Van Roy', 'Benjamin', ''], ['Sutton', 'Richard', ''], ['Silver', 'David', ''], ['Van Hasselt', 'Hado', '']]",2020
1908.03627,cs.RO cs.AI cs.LG stat.ML,"[['Kulhánek', 'Jonáš', ''], ['Derner', 'Erik', ''], ['de Bruin', 'Tim', ''], ['Babuška', 'Robert', '']]",2019
1908.03761,cs.LG cs.MA stat.ML,"[['Wang', 'Xiaoqiang', ''], ['Ke', 'Liangjun', ''], ['Qiao', 'Zhimin', ''], ['Chai', 'Xinghua', '']]",2020
1908.03963,cs.LG cs.AI cs.MA math.OC stat.ML,"[['OroojlooyJadid', 'Afshin', ''], ['Hajinezhad', 'Davood', '']]",2020
1908.04087,cs.RO cs.HC cs.LG,"[['Gao', 'Yuan', ''], ['Sibirtseva', 'Elena', ''], ['Castellano', 'Ginevra', ''], ['Kragic', 'Danica', '']]",2019
1908.04127,physics.comp-ph cs.LG physics.flu-dyn,"[['Garnier', 'Paul', ''], ['Viquerat', 'Jonathan', ''], ['Rabault', 'Jean', ''], ['Larcher', 'Aurélien', ''], ['Kuhnle', 'Alexander', ''], ['Hachem', 'Elie', '']]",2019
1908.04436,cs.LG cs.AI stat.ML,"[['Bontrager', 'Philip', ''], ['Khalifa', 'Ahmed', ''], ['Anderson', 'Damien', ''], ['Stephenson', 'Matthew', ''], ['Salge', 'Christoph', ''], ['Togelius', 'Julian', '']]",2019
1908.04484,cs.NI cs.AI cs.AR cs.LG cs.SY eess.SY,"[['Kao', 'Sheng-Chun', ''], ['Yang', 'Chao-Han Huck', ''], ['Chen', 'Pin-Yu', ''], ['Ma', 'Xiaoli', ''], ['Krishna', 'Tushar', '']]",2019
1908.04573,cs.LG cs.AI cs.MA stat.ML,"[['Wang', 'Yue', ''], ['Wan', 'Yao', ''], ['Zhang', 'Chenwei', ''], ['Cui', 'Lixin', ''], ['Bai', 'Lu', ''], ['Yu', 'Philip S.', '']]",2019
1908.04683,cs.AI,"[['Toromanoff', 'Marin', ''], ['Wirbel', 'Emilie', ''], ['Moutarde', 'Fabien', '']]",2019
1908.04734,cs.AI cs.LG,"[['Everitt', 'Tom', ''], ['Hutter', 'Marcus', '']]",2019
1908.04942,cs.CL,"[['Chen', 'Yu', ''], ['Wu', 'Lingfei', ''], ['Zaki', 'Mohammed J.', '']]",2020
1908.05256,cs.RO cs.AI cs.LG cs.SY eess.SY,"[['Pérez-Dattari', 'Rodrigo', ''], ['Celemin', 'Carlos', ''], ['Ruiz-del-Solar', 'Javier', ''], ['Kober', 'Jens', '']]",2019
1908.05265,cs.LG stat.ML,"[['Hu', 'Yang', ''], ['Montana', 'Giovanni', '']]",2019
1908.05472,cs.AI,"[['Voss', 'Viktor', ''], ['Nechepurenko', 'Liudmyla', ''], ['Schaefer', 'Dr. Rudi', ''], ['Bauer', 'Steffen', '']]",2020
1908.05546,cs.RO cs.LG,"[['Thabet', 'Mohammad', ''], ['Patacchiola', 'Massimiliano', ''], ['Cangelosi', 'Angelo', '']]",2019
1908.05604,cs.IR cs.AI,"[['Liu', 'Ye', ''], ['Zhang', 'Chenwei', ''], ['Yan', 'Xiaohui', ''], ['Chang', 'Yi', ''], ['Yu', 'Philip S.', '']]",2019
1908.05804,eess.SP,"[['Guo', 'Hongzhi', ''], ['Ben', 'Bincy', '']]",2019
1908.05981,quant-ph,"[['Mackeprang', 'Jelena', ''], ['Dasari', 'Durga Bhaktavatsala Rao', ''], ['Wrachtrup', 'Jörg', '']]",2020
1908.06012,cs.LG cs.AI stat.ML,"[['Hong', 'Zhang-Wei', ''], ['Pajarinen', 'Joni', ''], ['Peters', 'Jan', '']]",2019
1908.06134,cs.LG stat.ML,"[['Yamagata', 'Taku', '', 'University of Bristol'], ['Santos-Rodríguez', 'Raúl', '', 'University of Bristol'], ['McConville', 'Ryan', '', 'University of Bristol'], ['Elsts', 'Atis', '', 'University of Bristol']]",2019
1908.06367,cs.IT cs.NI math.IT,"[['Abd-Elmagid', 'Mohamed A.', ''], ['Dhillon', 'Harpreet S.', ''], ['Pappas', 'Nikolaos', '']]",2019
1908.06556,cs.CL cs.AI cs.LG,"[['Ammanabrolu', 'Prithviraj', ''], ['Riedl', 'Mark O.', '']]",2019
1908.06599,cs.LG cs.SY eess.SY math.DS stat.ML,"[['Zhu', 'Yongli', ''], ['Liu', 'Chengxi', '']]",2019
1908.06758,cs.LG cs.AI,"[['Long', 'Jiancheng', ''], ['Zhang', 'Hongming', ''], ['Yu', 'Tianyang', ''], ['Xu', 'Bo', '']]",2019
1908.06884,cs.AI cs.LG cs.SY eess.SY,"[['Shin', 'Hyo-Sang', ''], ['He', 'Shaoming', ''], ['Tsourdos', 'Antonios', '']]",2020
1908.06900,cs.SE cs.AI cs.PF,"[['Moghadam', 'Mahshid Helali', ''], ['Saadatmand', 'Mehrdad', ''], ['Borg', 'Markus', ''], ['Bohlin', 'Markus', ''], ['Lisper', 'Björn', '']]",2020
1908.06973,cs.LG cs.AI,"[['Li', 'Yuxi', '']]",2019
1908.07466,eess.SP,"[['Nguyen', 'Dinh C.', ''], ['Pathirana', 'Pubudu N.', ''], ['Ding', 'Ming', ''], ['Seneviratne', 'Aruna', '']]",2019
1908.07467,eess.SP,"[['Nguyen', 'Dinh C.', ''], ['Pathirana', 'Pubudu N.', ''], ['Ding', 'Ming', ''], ['Seneviratne', 'Aruna', '']]",2020
1908.07617,cs.AI cs.LG,"[['Gonzalez-Soto', 'Mauricio', ''], ['Espina', 'Felipe Orihuela', '']]",2019
1908.08036,cs.LG q-fin.ST,"[['Tsai', 'Yun-Cheng', ''], ['Wang', 'Chun-Chieh', '']]",2020
1908.08342,cs.LG cs.AI,"[['Yang', 'Runzhe', ''], ['Sun', 'Xingyuan', ''], ['Narasimhan', 'Karthik', '']]",2019
1908.08379,cs.LG stat.ML,"[['Di Castro', 'Dotan', ''], ['Oren', 'Joel', ''], ['Mannor', 'Shie', '']]",2019
1908.08401,cs.LG cs.IT math.IT stat.ML,"[['Zhong', 'Chen', ''], ['Lu', 'Ziyang', ''], ['Gursoy', 'M. Cenk', ''], ['Velipasalar', 'Senem', '']]",2019
1908.08526,cs.LG cs.AI stat.ML,"[['Kallus', 'Nathan', ''], ['Uehara', 'Masatoshi', '']]",2020
1908.08578,cs.LG stat.ML,"[['Li', 'Tao', ''], ['Zhu', 'Quanyan', '']]",2019
1908.08773,cs.LG stat.ML,"[['Gallego', 'Victor', ''], ['Naveiro', 'Roi', ''], ['Insua', 'David Rios', ''], ['Oteiza', 'David Gomez-Ullate', '']]",2019
1908.08796,cs.LG cs.AI,"[['Yu', 'Chao', ''], ['Liu', 'Jiming', ''], ['Nemati', 'Shamim', '']]",2020
1908.09381,cs.LG cs.AI stat.ML,"[['Sun', 'Xudong', ''], ['Bischl', 'Bernd', '']]",2019
1908.09453,cs.LG cs.AI cs.GT cs.MA,"[['Lanctot', 'Marc', ''], ['Lockhart', 'Edward', ''], ['Lespiau', 'Jean-Baptiste', ''], ['Zambaldi', 'Vinicius', ''], ['Upadhyay', 'Satyaki', ''], ['Pérolat', 'Julien', ''], ['Srinivasan', 'Sriram', ''], ['Timbers', 'Finbarr', ''], ['Tuyls', 'Karl', ''], ['Omidshafiei', 'Shayegan', ''], ['Hennes', 'Daniel', ''], ['Morrill', 'Dustin', ''], ['Muller', 'Paul', ''], ['Ewalds', 'Timo', ''], ['Faulkner', 'Ryan', ''], ['Kramár', 'János', ''], ['De Vylder', 'Bart', ''], ['Saeta', 'Brennan', ''], ['Bradbury', 'James', ''], ['Ding', 'David', ''], ['Borgeaud', 'Sebastian', ''], ['Lai', 'Matthew', ''], ['Schrittwieser', 'Julian', ''], ['Anthony', 'Thomas', ''], ['Hughes', 'Edward', ''], ['Danihelka', 'Ivo', ''], ['Ryan-Davis', 'Jonah', '']]",2020
1908.09885,cs.CE,"[['Viquerat', 'Jonathan', ''], ['Rabault', 'Jean', ''], ['Kuhnle', 'Alexander', ''], ['Ghraieb', 'Hassan', ''], ['Larcher', 'Aurélien', ''], ['Hachem', 'Elie', '']]",2019
1908.10255,cs.AI,"[['Gerken', 'Andreas', ''], ['Spranger', 'Michael', '']]",2019
1908.10290,cs.DC cs.LG,"[['Cao', 'Zhi', ''], ['Zhang', 'Honggang', ''], ['Cao', 'Yu', ''], ['Liu', 'Benyuan', '']]",2020
1908.10331,cs.AI cs.CL cs.LG cs.NE,"[['Cuayáhuitl', 'Heriberto', ''], ['Lee', 'Donghyeon', ''], ['Ryu', 'Seonghan', ''], ['Choi', 'Sungja', ''], ['Hwang', 'Inchul', ''], ['Kim', 'Jihie', '']]",2019
1908.10422,cs.AI cs.CL cs.LG,"[['Cuayáhuitl', 'Heriberto', ''], ['Lee', 'Donghyeon', ''], ['Ryu', 'Seonghan', ''], ['Cho', 'Yongjin', ''], ['Choi', 'Sungja', ''], ['Indurthi', 'Satish', ''], ['Yu', 'Seunghak', ''], ['Choi', 'Hyungtak', ''], ['Hwang', 'Inchul', ''], ['Kim', 'Jihie', '']]",2019
1908.10577,cs.MA cs.AI cs.LG,"[['Wang', 'Yanan', ''], ['Xu', 'Tong', ''], ['Niu', 'Xin', ''], ['Tan', 'Chang', ''], ['Chen', 'Enhong', ''], ['Xiong', 'Hui', '']]",2020
1908.10719,cs.CL cs.LG,"[['Takanobu', 'Ryuichi', ''], ['Zhu', 'Hanlin', ''], ['Huang', 'Minlie', '']]",2019
1908.10755,cs.LG cs.IT math.IT,"[['Zhong', 'Chen', ''], ['Gursoy', 'M. Cenk', ''], ['Velipasalar', 'Senem', '']]",2019
1908.10771,q-fin.TR cs.LG,"[['Li', 'Haoqian', ''], ['Lau', 'Thomas', '']]",2019
1908.10835,cs.CL cs.LG,"[['Du', 'Wanyu', ''], ['Ji', 'Yangfeng', '']]",2019
1908.11406,cs.LG cs.AI,"[['Zhu', 'Linchao', ''], ['Arik', 'Sercan O.', ''], ['Yang', 'Yi', ''], ['Pfister', 'Tomas', '']]",2020
1908.11494,cs.AI,"[['Liu', 'Jingbin', ''], ['Gu', 'Xinyang', ''], ['Liu', 'Shuai', '']]",2020
1908.11543,math.OC eess.SP,"[['Duan', 'Jiajun', ''], ['Li', 'Haifeng', ''], ['Zhang', 'Xiaohu', ''], ['Diao', 'Ruisheng', ''], ['Zhang', 'Bei', ''], ['Shi', 'Di', ''], ['Lu', 'Xiao', ''], ['Wang', 'Zhiwei', ''], ['Wang', 'Siqi', '']]",2019
1909.00141,cs.CL cs.AI cs.LG cs.NE,"[['Li', 'Siyao', ''], ['Lei', 'Deren', ''], ['Qin', 'Pengda', ''], ['Wang', 'William Yang', '']]",2019
1909.00617,eess.IV cs.CV cs.LG,"[['Al', 'Walid Abdullah', ''], ['Yun', 'Il Dong', ''], ['Lee', 'Kyong Joon', '']]",2019
1909.01214,cs.CL,"[['Böhm', 'Florian', ''], ['Gao', 'Yang', ''], ['Meyer', 'Christian M.', ''], ['Shapira', 'Ori', ''], ['Dagan', 'Ido', ''], ['Gurevych', 'Iryna', '']]",2019
1909.01500,cs.LG cs.AI,"[['Stooke', 'Adam', ''], ['Abbeel', 'Pieter', '']]",2019
1909.01575,cs.LG cs.AI cs.NE cs.RO stat.ML,"[['Rafati', 'Jacob', ''], ['Noelle', 'David C.', '']]",2019
1909.01610,cs.CL cs.AI cs.IR,"[['Scialom', 'Thomas', ''], ['Lamprier', 'Sylvain', ''], ['Piwowarski', 'Benjamin', ''], ['Staiano', 'Jacopo', '']]",2019
1909.01646,cs.LG cs.AI stat.ML,"[['Adolphs', 'Leonard', ''], ['Hofmann', 'Thomas', '']]",2019
1909.01779,cs.LG cs.AI stat.ML,"[['Sabatelli', 'Matthia', ''], ['Louppe', 'Gilles', ''], ['Geurts', 'Pierre', ''], ['Wiering', 'Marco A.', '']]",2019
